symbol,name,list_date
000755.SZ,山西高速,19970627
000753.SZ,漳州发展,19970626
000752.SZ,*ST西发,19970625
000751.SZ,锌业股份,19970626
000750.SZ,国海证券,19970709
300198.SZ,*ST纳川,20110407
300148.SZ,天舟文化,20101215
002999.SZ,天禾股份,20200903
002973.SZ,侨银股份,20200106
002963.SZ,豪尔赛,20191028
002921.SZ,联诚精密,20171227
002913.SZ,奥士康,20171201
002822.SZ,ST中装,20161129
002797.SZ,第一创业,20160511
002791.SZ,坚朗五金,20160329
002762.SZ,金发拉比,20150610
002686.SZ,亿利达,20120703
002683.SZ,广东宏大,20120612
002681.SZ,奋达科技,20120605
002678.SZ,珠江钢琴,20120530
002677.SZ,浙江美大,20120525
000739.SZ,普洛药业,19970509
000738.SZ,航发控制,19970626
300432.SZ,富临精工,20150319
300428.SZ,立中集团,20150319
300244.SZ,迪安诊断,20110719
003036.SZ,泰坦股份,20210128
002948.SZ,青岛银行,20190116
002861.SZ,瀛通通讯,20170413
002730.SZ,电光科技,20141009
002701.SZ,奥瑞金,20121011
002692.SZ,远程股份,20120808
002676.SZ,顺威股份,20120525
002675.SZ,东诚药业,20120525
002674.SZ,兴业科技,20120507
002673.SZ,西部证券,20120503
002672.SZ,东江环保,20120426
002671.SZ,龙泉股份,20120426
000737.SZ,北方铜业,19970428
000736.SZ,中交发展,19970425
000735.SZ,罗牛山,19970611
300435.SZ,中泰股份,20150326
300434.SZ,金石亚药,20150424
003035.SZ,南网能源,20210119
003032.SZ,传智教育,20210112
003003.SZ,天元股份,20200921
002986.SZ,宇新股份,20200602
002847.SZ,盐津铺子,20170208
002832.SZ,比音勒芬,20161223
002815.SZ,崇达技术,20161012
002763.SZ,汇洁股份,20150610
002670.SZ,国盛证券,20120416
002669.SZ,康达新材,20120416
002668.SZ,TCL智家,20120416
002666.SZ,德联集团,20120327
000821.SZ,ST京机,19980626
000733.SZ,振华科技,19970703
000731.SZ,四川美丰,19970617
000729.SZ,燕京啤酒,19970716
300440.SZ,运达科技,20150423
300437.SZ,清水源,20150423
300436.SZ,广生堂,20150422
300406.SZ,九强生物,20141030
300403.SZ,汉宇集团,20141030
300345.SZ,华民股份,20120801
300308.SZ,中际旭创,20120410
002959.SZ,小熊电器,20190823
002942.SZ,新农股份,20181205
002836.SZ,新宏泽,20161229
002801.SZ,微光股份,20160622
002771.SZ,真视通,20150629
002662.SZ,峰璟股份,20120309
002661.SZ,克明食品,20120316
002660.SZ,茂硕电源,20120316
002659.SZ,凯文教育,20120309
002658.SZ,雪迪龙,20120309
300443.SZ,金雷股份,20150422
300410.SZ,正业科技,20141231
300021.SZ,大禹节水,20091030
300003.SZ,乐普医疗,20091030
003038.SZ,鑫铂股份,20210210
002975.SZ,博杰股份,20200205
002958.SZ,青农商行,20190326
002928.SZ,华夏航空,20180302
002656.SZ,摩登大道,20120228
002654.SZ,万润科技,20120217
002653.SZ,海思科,20120117
002652.SZ,扬子新材,20120119
000728.SZ,国元证券,19970616
000727.SZ,冠捷科技,19970520
000726.SZ,鲁泰A,20001225
000725.SZ,京东方A,20010112
000723.SZ,美锦能源,19970515
000722.SZ,湖南发展,19970522
000721.SZ,西安饮食,19970430
000720.SZ,新能泰山,19970509
000719.SZ,中原传媒,19970331
000718.SZ,苏宁环球,19970408
300445.SZ,康斯特,20150424
300444.SZ,双杰电气,20150423
300343.SZ,联创股份,20120801
300332.SZ,天壕能源,20120628
300231.SZ,银信科技,20110615
300230.SZ,永利股份,20110615
003010.SZ,若羽臣,20200925
002897.SZ,意华股份,20170907
002788.SZ,鹭燕医药,20160218
002651.SZ,利君股份,20120106
002650.SZ,ST加加,20120106
002649.SZ,博彦科技,20120106
002648.SZ,卫星化学,20111228
002647.SZ,仁东控股,20111228
000717.SZ,中南股份,19970508
000716.SZ,黑芝麻,19970418
000715.SZ,中兴商业,19970508
000713.SZ,国投丰乐,19970422
000712.SZ,锦龙股份,19970415
000711.SZ,京蓝科技,19970411
000710.SZ,贝瑞基因,19970422
300450.SZ,先导智能,20150518
300449.SZ,汉邦高科,20150422
300447.SZ,全信股份,20150422
300446.SZ,航天智造,20150423
300424.SZ,航新科技,20150422
300310.SZ,宜通世纪,20120425
003002.SZ,壶化股份,20200922
002903.SZ,宇环数控,20171013
002811.SZ,郑中设计,20160908
002646.SZ,天佑德酒,20111222
002645.SZ,华宏科技,20111220
002644.SZ,佛慈制药,20111222
000709.SZ,河钢股份,19970416
000708.SZ,中信特钢,19970326
000707.SZ,双环科技,19970415
000705.SZ,浙江震元,19970410
000703.SZ,恒逸石化,19970328
000702.SZ,正虹科技,19970318
000701.SZ,厦门信达,19970226
000700.SZ,模塑科技,19970228
300354.SZ,东华测试,20120920
300352.SZ,ST信源,20120912
300092.SZ,科新机电,20100708
300059.SZ,东方财富,20100319
002996.SZ,顺博合金,20200828
002981.SZ,朝阳科技,20200417
002901.SZ,大博医疗,20170922
002825.SZ,纳尔股份,20161129
002643.SZ,万润股份,20111220
000698.SZ,ST沈化,19970220
000697.SZ,炼石航空,19970325
000695.SZ,滨海能源,19970218
000692.SZ,惠天热电,19970227
000691.SZ,亚太实业,19970228
000690.SZ,宝新能源,19970128
000688.SZ,国城矿业,19970120
000686.SZ,东北证券,19970227
000685.SZ,中山公用,19970123
000683.SZ,博源化工,19970131
000682.SZ,东方电子,19970121
000681.SZ,视觉中国,19970121
000680.SZ,山推股份,19970122
000679.SZ,大连友谊,19970124
000678.SZ,襄阳轴承,19970106
000677.SZ,ST海龙,19961226
000676.SZ,智度股份,19961224
300459.SZ,汤姆猫,20150515
300458.SZ,全志科技,20150515
300453.SZ,三鑫医疗,20150515
300365.SZ,恒华科技,20140123
300120.SZ,经纬辉开,20100917
300119.SZ,瑞普生物,20100917
300067.SZ,安诺其,20100421
300041.SZ,回天新材,20100108
300037.SZ,新宙邦,20100108
003030.SZ,祖名股份,20210106
002642.SZ,荣联科技,20111220
002640.SZ,跨境通,20111208
002636.SZ,金安国纪,20111125
002635.SZ,安洁科技,20111125
002634.SZ,*ST棒杰,20111205
000672.SZ,上峰材料,19961218
000670.SZ,盈方微,19961217
000669.SZ,ST金鸿,19961210
000665.SZ,湖北广电,19961210
300466.SZ,赛摩智能,20150528
300463.SZ,迈克生物,20150528
300460.SZ,ST惠伦,20150515
300139.SZ,晓程科技,20101112
300137.SZ,先河环保,20101105
300136.SZ,信维通信,20101105
300057.SZ,万顺新材,20100226
300050.SZ,世纪鼎利,20100120
003028.SZ,振邦智能,20201228
002882.SZ,金龙羽,20170717
002633.SZ,申科股份,20111122
002632.SZ,道明光学,20111122
002631.SZ,德尔未来,20111111
002630.SZ,*ST华西,20111111
002629.SZ,仁智股份,20111103
000663.SZ,永安林业,19961206
000661.SZ,长春高新,19961218
000659.SZ,珠海中富,19961203
000657.SZ,中钨高新,19961205
300468.SZ,四方精创,20150527
300467.SZ,迅游科技,20150527
300153.SZ,科泰电源,20101229
300112.SZ,万讯自控,20100827
300014.SZ,亿纬锂能,20091030
003012.SZ,东鹏控股,20201019
002628.SZ,成都路桥,20111103
002627.SZ,三峡旅游,20111103
002626.SZ,金达威,20111028
002625.SZ,光启技术,20111103
002622.SZ,皓宸医疗,20111018
000656.SZ,金科股份,19961128
000655.SZ,金岭矿业,19961128
000652.SZ,泰达股份,19961128
000651.SZ,格力电器,19961118
000637.SZ,茂化实华,19961114
000636.SZ,风华高科,19961129
000635.SZ,英力特,19961120
000632.SZ,ST三木,19961121
000631.SZ,顺发恒能,19961122
000630.SZ,铜陵有色,19961120
000629.SZ,钒钛股份,19961115
300430.SZ,*ST益通,20150319
300418.SZ,昆仑万维,20150121
300174.SZ,元力股份,20110201
003007.SZ,直真科技,20200923
002620.SZ,*ST瑞和,20110929
002617.SZ,露笑科技,20110920
002616.SZ,长青集团,20110920
002615.SZ,哈尔斯,20110909
002614.SZ,奥佳华,20110909
000628.SZ,高新发展,19961118
000626.SZ,远大控股,19961128
000625.SZ,长安汽车,19970610
000623.SZ,吉林敖东,19961028
000620.SZ,盈新发展,19961029
000619.SZ,海螺新材,19961023
000617.SZ,中油资本,19961022
000615.SZ,*ST美谷,19961016
000612.SZ,焦作万方,19960926
000610.SZ,*ST西旅,19960926
000609.SZ,*ST中迪,19961010
000608.SZ,阳光股份,19960919
000607.SZ,华媒控股,19960830
000605.SZ,渤海股份,19960913
000596.SZ,古井贡酒,19960927
300475.SZ,香农芯创,20150610
300474.SZ,景嘉微,20160331
300471.SZ,厚普股份,20150611
300469.SZ,信息发展,20150611
300203.SZ,聚光科技,20110415
002613.SZ,北玻股份,20110830
002608.SZ,江苏国信,20110810
002607.SZ,中公教育,20110810
002606.SZ,大连电瓷,20110805
002605.SZ,姚记科技,20110805
002603.SZ,以岭药业,20110728
002602.SZ,世纪华通,20110728
000595.SZ,新能股份,19960419
000593.SZ,德龙汇能,19960312
000592.SZ,平潭发展,19960327
000591.SZ,太阳能,19960208
000590.SZ,古汉医药,19960119
000589.SZ,贵州轮胎,19960308
000586.SZ,汇源通信,19951220
000582.SZ,北部湾港,19951102
000570.SZ,苏常柴A,19940701
000568.SZ,泸州老窖,19940509
300481.SZ,濮阳惠成,20150630
300479.SZ,神思电子,20150612
300478.SZ,杭州高新,20150610
300477.SZ,ST合纵,20150610
300476.SZ,胜宏科技,20150611
300226.SZ,上海钢联,20110608
002707.SZ,众信旅游,20140123
002667.SZ,*ST威领,20120329
002655.SZ,共达电声,20120217
002641.SZ,公元股份,20111208
002609.SZ,捷顺科技,20110815
002601.SZ,龙佰集团,20110715
002600.SZ,领益智造,20110715
002599.SZ,盛通股份,20110715
002598.SZ,ST章鼓,20110707
002597.SZ,金禾实业,20110707
002596.SZ,海南瑞泽,20110707
000567.SZ,海德股份,19940525
300483.SZ,首华燃气,20150630
300482.SZ,万孚生物,20150630
300260.SZ,新莱应材,20110906
300240.SZ,飞力达,20110706
300229.SZ,拓尔思,20110615
002760.SZ,凤形股份,20150611
002703.SZ,浙江世宝,20121102
002694.SZ,*ST顾地,20120816
002679.SZ,福建金森,20120605
002638.SZ,勤上股份,20111125
002592.SZ,ST八菱,20111111
002591.SZ,恒大高新,20110621
000566.SZ,海南海药,19940525
000565.SZ,渝三峡A,19940408
000564.SZ,供销大集,19940110
000563.SZ,陕国投A,19940110
000561.SZ,烽火电子,19940509
000560.SZ,我爱我家,19940202
000559.SZ,万向钱潮,19940110
000558.SZ,天府文旅,19940509
000557.SZ,西部创业,19940617
000555.SZ,神州信息,19940408
300489.SZ,光智科技,20150701
300488.SZ,恒锋工具,20150701
300487.SZ,蓝晓科技,20150702
300484.SZ,蓝海华腾,20160322
300277.SZ,汽轮科技,20111123
300276.SZ,三丰智能,20111115
300261.SZ,雅本化学,20110906
300259.SZ,新天科技,20110831
002746.SZ,仙坛股份,20150216
002702.SZ,海欣食品,20121011
002663.SZ,普邦股份,20120316
002639.SZ,雪人集团,20111205
002590.SZ,万安科技,20110610
002589.SZ,瑞康医药,20110610
002588.SZ,史丹利,20110610
002587.SZ,奥拓电子,20110610
002577.SZ,雷柏科技,20110428
000554.SZ,泰山石油,19931215
300491.SZ,通合科技,20151231
300220.SZ,金运激光,20110525
300182.SZ,捷成股份,20110222
300154.SZ,瑞凌股份,20101229
300146.SZ,汤臣倍健,20101215
002787.SZ,华源控股,20151231
002735.SZ,王子新材,20141203
002725.SZ,跃岭股份,20140129
002657.SZ,中科金财,20120228
002612.SZ,朗姿股份,20110830
002585.SZ,双星新材,20110602
002584.SZ,西陇科学,20110602
002583.SZ,海能达,20110527
002582.SZ,好想你,20110520
000553.SZ,安道麦A,19931203
000552.SZ,甘肃能化,19940106
000551.SZ,创元科技,19940106
000550.SZ,江铃汽车,19931201
000548.SZ,湖南投资,19931220
000547.SZ,航天发展,19931130
000545.SZ,金浦钛业,19931215
000544.SZ,中原环保,19931208
300542.SZ,新晨科技,20160920
300492.SZ,华图山鼎,20151223
300305.SZ,裕兴股份,20120329
300304.SZ,云意电气,20120321
300303.SZ,聚飞光电,20120319
300302.SZ,同有科技,20120321
300301.SZ,ST长方,20120321
002737.SZ,葵花药业,20141230
002624.SZ,完美世界,20111028
002611.SZ,东方精工,20110830
002594.SZ,比亚迪,20110630
002581.SZ,*ST未名,20110520
002580.SZ,圣阳股份,20110506
002579.SZ,中京电子,20110506
000519.SZ,中兵红箭,19931008
000518.SZ,四环生物,19930908
000516.SZ,国际医学,19930809
000514.SZ,渝开发,19930712
000513.SZ,丽珠集团,19931028
000510.SZ,新金路,19930507
000509.SZ,华塑控股,19930507
300498.SZ,温氏股份,20151102
300497.SZ,富祥股份,20151222
300496.SZ,中科创达,20151210
300494.SZ,盛天网络,20151231
300322.SZ,硕贝德,20120608
300320.SZ,海达股份,20120601
300319.SZ,麦捷科技,20120523
300318.SZ,博晖创新,20120523
002838.SZ,道恩股份,20170106
002714.SZ,牧原股份,20140128
002664.SZ,信质集团,20120316
002637.SZ,赞宇科技,20111125
002623.SZ,亚玛顿,20111013
002593.SZ,日上集团,20110628
002578.SZ,闽发铝业,20110428
000633.SZ,合金投资,19961112
000507.SZ,珠海港,19930326
000506.SZ,招金黄金,19930312
300523.SZ,辰安科技,20160726
300522.SZ,世名科技,20160705
300519.SZ,新光药业,20160624
300517.SZ,海波重科,20160719
300514.SZ,友讯达,20170426
300511.SZ,雪榕生物,20160504
300508.SZ,维宏股份,20160419
300342.SZ,天银机电,20120726
300338.SZ,*ST开元,20120726
300279.SZ,和晶科技,20111229
300251.SZ,光线传媒,20110803
002802.SZ,洪汇新材,20160629
002785.SZ,万里石,20151223
002724.SZ,海洋王,20141104
000505.SZ,京粮控股,19921221
000504.SZ,南华生物,19921208
000503.SZ,国新健康,19921130
000501.SZ,武商集团,19921120
000498.SZ,山东路桥,19970609
300534.SZ,陇神戎发,20160913
300533.SZ,冰川网络,20160818
300531.SZ,优博讯,20160809
300530.SZ,领湃科技,20160809
300529.SZ,健帆生物,20160802
300528.SZ,幸福蓝海,20160808
300527.SZ,ST应急,20160805
300381.SZ,溢多利,20140128
300369.SZ,绿盟科技,20140129
300359.SZ,全通教育,20140121
300275.SZ,梅安森,20111102
300207.SZ,欣旺达,20110421
002866.SZ,传艺科技,20170426
002845.SZ,同兴达,20170125
002831.SZ,裕同科技,20161216
002828.SZ,贝肯能源,20161208
000488.SZ,ST晨鸣,20001120
300535.SZ,达威股份,20160812
300400.SZ,劲拓股份,20141010
300388.SZ,节能国祯,20140801
300323.SZ,华灿光电,20120601
300247.SZ,融捷健康,20110729
300190.SZ,维尔利,20110316
002782.SZ,可立克,20151222
002780.SZ,三夫户外,20151209
002685.SZ,华东重机,20120612
002682.SZ,龙洲股份,20120612
000639.SZ,ST西王,19961126
000430.SZ,张家界,19960829
000429.SZ,粤高速A,19980220
000428.SZ,华天酒店,19960808
000426.SZ,兴业银锡,19960828
000425.SZ,徐工机械,19960828
000423.SZ,东阿阿胶,19960729
000422.SZ,湖北宜化,19960815
000421.SZ,南京公用,19960806
000420.SZ,吉林化纤,19960802
000419.SZ,通程控股,19960816
300537.SZ,广信材料,20160830
300536.SZ,农尚环境,20160920
300414.SZ,中光防雷,20150513
300413.SZ,芒果超媒,20150121
300401.SZ,花园生物,20141009
300364.SZ,中文在线,20150121
002938.SZ,鹏鼎控股,20180918
002896.SZ,中大力德,20170829
002839.SZ,张家港行,20170124
002747.SZ,埃斯顿,20150320
002742.SZ,冀衡医药,20150217
000417.SZ,合百集团,19960812
000415.SZ,渤海租赁,19960716
000411.SZ,英特集团,19960716
000410.SZ,沈阳机床,19960718
000409.SZ,云鼎科技,19960627
000408.SZ,藏格矿业,19960628
000404.SZ,长虹华意,19960619
000403.SZ,派林生物,19960628
000402.SZ,金融街,19960626
000401.SZ,金隅冀东,19960614
000400.SZ,许继电气,19970418
300547.SZ,川环科技,20160930
300545.SZ,联得装备,20160928
300543.SZ,朗科智能,20160908
300541.SZ,先进数通,20160913
300540.SZ,蜀道装备,20160823
300539.SZ,横河精密,20160830
300439.SZ,美康生物,20150422
300438.SZ,鹏辉能源,20150424
300321.SZ,同大股份,20120523
300307.SZ,慈星股份,20120329
300292.SZ,吴通控股,20120229
002881.SZ,美格智能,20170622
002843.SZ,泰嘉股份,20170120
002829.SZ,星网宇达,20161213
002745.SZ,木林森,20150217
000338.SZ,潍柴动力,20070430
000333.SZ,美的集团,20130918
000301.SZ,东方盛虹,20000529
000166.SZ,申万宏源,20150126
300550.SZ,和仁科技,20161018
300549.SZ,优德精密,20160930
300548.SZ,长芯博创,20161012
300464.SZ,星徽股份,20150610
300390.SZ,天华新能,20140731
300378.SZ,鼎捷数智,20140127
300353.SZ,东土科技,20120927
000159.SZ,国际实业,20000926
000158.SZ,常山北明,20000724
000157.SZ,中联重科,20001012
000156.SZ,华数传媒,20000906
000155.SZ,川能动力,20000926
000153.SZ,丰原药业,20000920
000151.SZ,中成股份,20000906
000099.SZ,中信海直,20000731
000096.SZ,广聚能源,20000724
000090.SZ,天健集团,19990721
000089.SZ,深圳机场,19980420
000088.SZ,盐田港,19970728
000078.SZ,ST海王,19981218
000070.SZ,特发信息,20000511
000069.SZ,华侨城A,19970910
000068.SZ,华控赛格,19970611
000066.SZ,中国长城,19970626
000065.SZ,北方国际,19980605
000063.SZ,中兴通讯,19971118
300554.SZ,三超新材,20170421
300553.SZ,集智股份,20161021
300551.SZ,古鳌科技,20161018
300505.SZ,川金诺,20160315
300504.SZ,天邑股份,20180330
300502.SZ,新易盛,20160303
300456.SZ,赛微电子,20150514
300417.SZ,南华仪器,20150123
300376.SZ,易事特,20140127
300358.SZ,楚天科技,20140121
003033.SZ,征和工业,20210111
002970.SZ,锐明技术,20191217
002925.SZ,盈趣科技,20180115
002912.SZ,中新赛克,20171121
002902.SZ,铭普光磁,20170929
002803.SZ,吉宏股份,20160712
002798.SZ,帝欧水华,20160525
000062.SZ,深圳华强,19970130
300556.SZ,丝路视觉,20161104
300555.SZ,ST路通,20161018
300521.SZ,爱司凯,20160705
300518.SZ,新迅达,20160624
300512.SZ,中亚股份,20160526
300416.SZ,苏试试验,20150122
300062.SZ,中能电气,20100319
003000.SZ,劲仔食品,20200914
002993.SZ,奥海科技,20200817
002988.SZ,豪美新材,20200518
002875.SZ,安奈儿,20170601
002873.SZ,新天药业,20170519
000061.SZ,农产品,19970110
000060.SZ,中金岭南,19970123
000059.SZ,华锦股份,19970130
000058.SZ,深赛格,19961226
000056.SZ,*ST皇庭,19960708
000055.SZ,方大集团,19960415
000050.SZ,深天马A,19950315
000049.SZ,德赛电池,19950320
000048.SZ,京基智农,19941101
000045.SZ,深纺织A,19940815
300569.SZ,天能重工,20161125
300568.SZ,星源材质,20161201
300567.SZ,精测电子,20161122
300566.SZ,激智科技,20161115
300559.SZ,佳发教育,20161101
300557.SZ,理工光科,20161101
300503.SZ,昊志机电,20160309
300500.SZ,启迪设计,20160204
300486.SZ,东杰智能,20150630
