symbol,name,theme,benchmark,invest_type,management,list_date,delist_date,list_status,m_fee,c_fee,scale_yi,scale_reliable,n_qualify_years,first_qualify_year,last_qualify_year,peak_year,peak_avg_daily_yi,latest_year,latest_avg_daily_yi,theme_representative
159236.SZ,工银瑞信中证全指自由现金流ETF,中证全指自由现金流,中证全指自由现金流指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20250516,nan,L,0.15,0.05,0.47,Y,0,,,2025,0.1597,2026,0.0815,
520790.SH,兴业中证港股通互联网ETF,中证港股通互联网,中证港股通互联网指数收益率(经汇率调整)×100%,被动指数型,兴业基金管理有限公司,20260330,nan,L,0.45,0.1,4.74,Y,0,,,2026,0.1588,2026,0.1588,
159975.SZ,招商深证100ETF,深证100,深证100指数(价格)收益率×100%,被动指数型,招商基金管理有限公司,20200102,nan,L,0.2,0.1,0.39,Y,0,,,2020,0.1588,2026,0.0443,
159046.SZ,天弘国证绿色电力ETF,国证绿色电力,国证绿色电力指数收益率×100%,nan,天弘基金管理有限公司,20260611,nan,L,0.5,0.1,4.44,Y,0,,,2026,0.1578,2026,0.1578,
560930.SH,易方达中证全指电力公用事业ETF,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,被动指数型,易方达基金管理有限公司,20260514,nan,L,0.15,0.05,1.85,Y,0,,,2026,0.1577,2026,0.1577,
159856.SZ,工银瑞信中证沪港深互联网ETF,中证沪港深互联网,中证沪港深互联网指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20210201,nan,L,0.45,0.07,2.04,Y,0,,,2022,0.1577,2026,0.0314,
159223.SZ,永赢国证自由现金流ETF,国证自由现金流,国证自由现金流指数收益率×100%,被动指数型,永赢基金管理有限公司,20250703,nan,L,0.5,0.1,2.08,Y,0,,,2025,0.157,2026,0.1041,
159656.SZ,万家沪深300成长ETF,沪深300成长,沪深300成长指数收益率×100%,被动指数型,万家基金管理有限公司,20230116,nan,L,0.5,0.1,2.76,Y,0,,,2026,0.157,2026,0.157,
560630.SH,万家中证机器人ETF,中证机器人,中证机器人指数收益率×100%,被动指数型,万家基金管理有限公司,20250401,nan,L,0.5,0.1,1.72,Y,0,,,2025,0.1567,2026,0.1277,
516790.SH,华泰柏瑞中证全指医疗保健设备与服务ETF,中证全指医疗保健设备与服务,中证全指医疗保健设备与服务指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20210823,nan,L,0.5,0.1,0.95,Y,0,,,2021,0.1565,2026,0.0354,
560490.SH,华泰柏瑞中证工业有色金属主题ETF,中证工业有色金属主题,中证工业有色金属主题指数收益率×100%,nan,华泰柏瑞基金管理有限公司,20260526,nan,L,0.5,0.1,1.04,Y,0,,,2026,0.1555,2026,0.1555,
517050.SH,华泰柏瑞中证沪港深互联网ETF,中证沪港深互联网,中证沪港深互联网指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20210208,nan,L,0.5,0.1,2.34,Y,0,,,2021,0.1554,2026,0.0325,
588410.SH,鹏华中证科创创业人工智能ETF,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,被动指数型,鹏华基金管理有限公司,20260105,nan,L,0.5,0.1,1.37,Y,0,,,2026,0.1547,2026,0.1547,
512520.SH,华泰柏瑞MSCI中国A股国际通ETF,MSCI中国A股国际通,MSCI中国A股国际通指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20180518,nan,L,0.15,0.05,0.67,Y,0,,,2018,0.1542,2026,0.0063,
159015.SZ,国联恒生港股通科技主题ETF,恒生港股通科技主题,恒生港股通科技主题指数收益率×100%,被动指数型,国联基金管理有限公司,20260508,nan,L,0.5,0.1,0.99,Y,0,,,2026,0.1541,2026,0.1541,
159130.SZ,鹏华恒生生物科技ETF,恒生生物科技,恒生生物科技指数收益率(经汇率调整后)×100%,被动指数型,鹏华基金管理有限公司,20251127,nan,L,0.5,0.1,1.87,Y,0,,,2026,0.1536,2026,0.1536,
589250.SH,浦银上证科创板芯片设计主题ETF,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,被动指数型,浦银基金管理有限公司,20260401,nan,L,0.5,0.1,0.96,Y,0,,,2026,0.1532,2026,0.1532,
159271.SZ,鹏华恒生ETF,香港恒生,香港恒生指数×100%,被动指数型,鹏华基金管理有限公司,20250811,nan,L,0.5,0.1,2.4,Y,0,,,2025,0.1532,2026,0.0618,
562030.SH,华宝中证信息技术应用创新产业ETF,中证信息技术应用创新产业,中证信息技术应用创新产业指数收益率×100%,被动指数型,华宝基金管理有限公司,20231012,nan,L,0.5,0.1,0.72,Y,0,,,2025,0.153,2026,0.0654,
563050.SH,易方达中证国新央企科技引领ETF,中证国新央企科技引领,中证国新央企科技引领指数收益率×100%,被动指数型,易方达基金管理有限公司,20230706,nan,L,0.5,0.1,1.82,Y,0,,,2023,0.1528,2026,0.1014,
516210.SH,华安中证银行ETF,中证银行,中证银行指数收益率×100%,被动指数型,华安基金管理有限公司,20210924,nan,L,0.5,0.1,1.09,Y,0,,,2021,0.1524,2026,0.1214,
159287.SZ,博时创业板综合ETF,创业板综合,创业板综合指数收益率×100%,被动指数型,博时基金管理有限公司,20250827,nan,L,0.15,0.05,1.23,Y,0,,,2025,0.1523,2026,0.0846,
516360.SH,华宝中证新材料主题ETF,中证新材料主题,中证新材料主题指数收益率×100%,被动指数型,华宝基金管理有限公司,20210513,nan,L,0.5,0.1,0.59,Y,0,,,2021,0.1521,2026,0.0448,
560900.SH,摩根中证创新药产业ETF,中证创新药产业,中证创新药产业指数收益率×100%,被动指数型,摩根基金管理(中国)有限公司,20220602,nan,L,0.3,0.1,1.92,Y,0,,,2026,0.1508,2026,0.1508,
589980.SH,汇添富上证科创板100ETF,上证科创板100,上证科创板100指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20250512,nan,L,0.15,0.05,2.43,Y,0,,,2025,0.1507,2026,0.0544,
560060.SH,汇添富中证上海环交所碳中和ETF,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20220721,nan,L,0.5,0.1,0.7,Y,0,,,2022,0.1506,2026,0.0164,
512730.SH,鹏华中证银行ETF,中证银行,中证银行指数收益率×100%,被动指数型,鹏华基金管理有限公司,20200207,nan,L,0.3,0.1,0.91,Y,0,,,2021,0.1501,2026,0.0899,
159675.SZ,嘉实创业板增强策略ETF,创业板,创业板指数收益率×100%,增强指数型,嘉实基金管理有限公司,20221202,nan,L,0.5,0.1,0.91,Y,0,,,2023,0.1499,2026,0.0763,
562350.SH,银华中证全指电力公用事业ETF,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,被动指数型,银华基金管理股份有限公司,20220712,nan,L,0.5,0.1,1.45,Y,0,,,2026,0.1499,2026,0.1499,
159135.SZ,前海开源恒生港股通科技主题ETF,恒生港股通科技主题,恒生港股通科技主题指数收益率(经估值汇率调整)×100%,被动指数型,前海开源基金管理有限公司,20260211,nan,L,0.5,0.1,4.9,Y,0,,,2026,0.1498,2026,0.1498,
560150.SH,泰康中证红利低波动ETF,中证红利低波动,中证红利低波动指数收益率×100%,被动指数型,泰康基金管理有限公司,20240408,nan,L,0.4,0.1,7.79,Y,0,,,2025,0.1492,2026,0.09,
159063.SZ,南方国证粮食产业ETF,国证粮食产业,国证粮食产业指数收益率×100%,nan,南方基金管理股份有限公司,20260615,nan,L,0.15,0.05,0.54,Y,0,,,2026,0.1487,2026,0.1487,
563570.SH,兴业中证金融科技主题ETF,中证金融科技主题,中证金融科技主题指数收益率×100%,被动指数型,兴业基金管理有限公司,20251111,nan,L,0.5,0.1,0.81,Y,0,,,2026,0.1485,2026,0.1485,
560950.SH,汇添富中证500增强策略ETF,中证500,中证500指数收益率×100%,增强指数型,汇添富基金管理股份有限公司,20230731,nan,L,0.8,0.1,0.22,Y,0,,,2023,0.1483,2026,0.0105,
159172.SZ,汇添富中证畜牧养殖产业ETF,中证畜牧养殖产业,中证畜牧养殖产业指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20260320,nan,L,0.5,0.1,3.29,Y,0,,,2026,0.147,2026,0.147,
589170.SH,鹏华上证科创板芯片设计主题ETF,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,被动指数型,鹏华基金管理有限公司,20260206,nan,L,0.5,0.1,1.57,Y,0,,,2026,0.1461,2026,0.1461,
159779.SZ,招商中证消费电子主题ETF,中证消费电子主题,中证消费电子主题指数收益率×100%,被动指数型,招商基金管理有限公司,20211126,nan,L,0.5,0.1,2.02,Y,0,,,2026,0.1451,2026,0.1451,
530080.SH,天弘上证180ETF,上证180,上证180指数收益率×100%,被动指数型,天弘基金管理有限公司,20250123,nan,L,0.15,0.05,0.36,Y,0,,,2025,0.1449,2026,0.0689,
560580.SH,南方中证全指电力公用事业ETF,中证全指电力公用事业,中证全指电力公用事业指数×100%,被动指数型,南方基金管理股份有限公司,20230512,nan,L,0.5,0.1,4.91,Y,0,,,2026,0.1449,2026,0.1449,
561590.SH,华泰柏瑞中证1000增强策略ETF,中证1000,中证1000指数收益率×100%,增强指数型,华泰柏瑞基金管理有限公司,20221212,nan,L,0.7,0.1,1.55,Y,0,,,2023,0.1445,2026,0.0652,
510190.SH,华安上证50ETF,上证50,上证50指数收益率×100%,被动指数型,华安基金管理有限公司,20110110,nan,L,0.15,0.05,1.03,Y,0,,,2015,0.1441,2026,0.0196,
515810.SH,易方达中证800ETF,中证800,中证800指数收益率×100%,被动指数型,易方达基金管理有限公司,20191025,nan,L,0.15,0.05,4.56,Y,0,,,2026,0.1439,2026,0.1439,
159010.SZ,博时恒生港股通科技主题ETF,恒生港股通科技主题,恒生港股通科技主题指数收益率×100%,被动指数型,博时基金管理有限公司,20260513,nan,L,0.5,0.1,1.82,Y,0,,,2026,0.1432,2026,0.1432,
588210.SH,易方达上证科创板100ETF,上证科创板100,上证科创板100指数收益率×100%,被动指数型,易方达基金管理有限公司,20231116,nan,L,0.15,0.05,4.42,Y,0,,,2026,0.1424,2026,0.1424,
560460.SH,平安中证全指电力公用事业ETF,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,被动指数型,平安基金管理有限公司,20260515,nan,L,0.5,0.1,2.59,Y,0,,,2026,0.142,2026,0.142,
563650.SH,兴业中证A500ETF,中证A500,中证A500指数收益率×100%,被动指数型,兴业基金管理有限公司,20250403,nan,L,0.15,0.05,1.82,Y,0,,,2025,0.1419,2026,0.0972,
589290.SH,汇添富上证科创板芯片设计主题ETF,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,nan,汇添富基金管理股份有限公司,20260626,nan,L,0.5,0.1,1.11,Y,0,,,2026,0.1414,2026,0.1414,
515990.SH,汇添富中证国企一带一路ETF,中证国企一带一路,中证国企一带一路指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20200115,nan,L,0.15,0.05,0.82,Y,0,,,2020,0.1408,2026,0.0175,
159229.SZ,广发中证800自由现金流ETF,中证800自由现金流,中证800自由现金流指数收益率×100%,被动指数型,广发基金管理有限公司,20250515,nan,L,0.15,0.05,1.78,Y,0,,,2026,0.1388,2026,0.1388,
159189.SZ,华夏国证石油天然气ETF,国证石油天然气,国证石油天然气指数收益率×100%,被动指数型,华夏基金管理有限公司,20260319,nan,L,0.15,0.05,1.0,Y,0,,,2026,0.1382,2026,0.1382,
562870.SH,嘉实中证全指证券公司ETF,中证全指证券公司,中证全指证券公司指数收益率×100%,被动指数型,嘉实基金管理有限公司,20250725,nan,L,0.15,0.1,5.57,Y,0,,,2025,0.1382,2026,0.1118,
159138.SZ,易方达中证工程机械主题ETF,中证工程机械主题,中证工程机械主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20260113,nan,L,0.5,0.1,2.68,Y,0,,,2026,0.1381,2026,0.1381,
560910.SH,华泰柏瑞中证电池主题ETF,中证电池主题,中证电池主题指数收益率×100%,nan,华泰柏瑞基金管理有限公司,20260521,nan,L,0.5,0.1,1.45,Y,0,,,2026,0.1375,2026,0.1375,
159800.SZ,鹏华中证800ETF,中证800,中证800指数收益率×100%,被动指数型,鹏华基金管理有限公司,20240712,nan,L,0.5,0.1,0.38,Y,0,,,2024,0.1373,2026,0.01,
561090.SH,华安中证A500增强策略ETF,中证A500,中证A500指数收益率×100%,增强指数型,华安基金管理有限公司,20250702,nan,L,0.5,0.1,2.64,Y,0,,,2025,0.1372,2026,0.0996,
159226.SZ,国泰中证A500增强策略ETF,中证A500,中证A500指数收益率×100%,增强指数型,国泰基金管理有限公司,20250529,nan,L,0.5,0.1,1.08,Y,0,,,2026,0.1372,2026,0.1372,
560470.SH,易方达中证细分有色金属产业主题ETF,中证细分有色金属产业主题,中证细分有色金属产业主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20260430,nan,L,0.15,0.05,2.84,Y,0,,,2026,0.1371,2026,0.1371,
159012.SZ,鹏华中证科创创业50ETF,中证科创创业50,中证科创创业50指数收益率×100%,nan,鹏华基金管理有限公司,20260520,nan,L,0.15,0.05,1.05,Y,0,,,2026,0.1366,2026,0.1366,
159127.SZ,南方中证港股通高股息投资ETF,中证港股通高股息投资,中证港股通高股息投资指数(经估值汇率调整后)收益率×100%,被动指数型,南方基金管理股份有限公司,20251120,nan,L,0.15,0.05,1.49,Y,0,,,2026,0.1366,2026,0.1366,
159389.SZ,嘉实中证诚通国企数字经济ETF,中证诚通国企数字经济,中证诚通国企数字经济指数收益率×100%,被动指数型,嘉实基金管理有限公司,20250530,nan,L,0.5,0.1,2.52,Y,0,,,2025,0.1364,2026,0.0973,
515130.SH,博时沪深300ETF,沪深300,沪深300指数收益率×100%,被动指数型,博时基金管理有限公司,20200511,nan,L,0.15,0.05,1.47,Y,0,,,2025,0.1364,2026,0.1044,
520940.SH,华安恒指港股通ETF,恒指港股通,恒指港股通指数收益率(经汇率调整)×100%,被动指数型,华安基金管理有限公司,20250609,nan,L,0.5,0.1,0.22,Y,0,,,2025,0.1363,2026,0.0711,
159367.SZ,华夏创业板50ETF,创业板50,创业板50指数收益率×100%,被动指数型,华夏基金管理有限公司,20250214,nan,L,0.15,0.05,2.93,Y,0,,,2026,0.1357,2026,0.1357,
516850.SH,华夏中证新能源ETF,中证新能源,中证新能源指数收益率×100%,被动指数型,华夏基金管理有限公司,20210319,nan,L,0.5,0.1,1.26,Y,0,,,2026,0.1355,2026,0.1355,
516250.SH,富国中证工程机械主题ETF,中证工程机械主题,中证工程机械主题指数×100%,被动指数型,富国基金管理有限公司,20251222,nan,L,0.5,0.1,0.63,Y,0,,,2026,0.134,2026,0.134,
560180.SH,南方沪深300ESG基准ETF,沪深300ESG基准,沪深300ESG基准指数×100%,被动指数型,南方基金管理股份有限公司,20230421,nan,L,0.5,0.1,0.19,Y,0,,,2023,0.134,2026,0.0388,
588550.SH,易方达上证科创板综合增强策略ETF,上证科创板综合,上证科创板综合指数收益率×100%,增强指数型,易方达基金管理有限公司,20250912,nan,L,0.5,0.1,0.87,Y,0,,,2025,0.1338,2026,0.0526,
159126.SZ,南方中证港股通50ETF,中证港股通50,中证港股通50指数收益率×100%,被动指数型,南方基金管理股份有限公司,20251103,nan,L,0.15,0.05,2.15,Y,0,,,2026,0.1335,2026,0.1335,
512620.SH,天弘中证农业主题ETF,中证农业主题,中证农业主题指数收益率×100%,被动指数型,天弘基金管理有限公司,20251121,nan,L,0.5,0.1,13.04,Y,0,,,2026,0.1334,2026,0.1334,
563150.SH,银华中证油气资源ETF,中证油气资源,中证油气资源指数收益率×100%,被动指数型,银华基金管理股份有限公司,20240530,nan,L,0.15,0.05,0.47,Y,0,,,2026,0.1334,2026,0.1334,
589110.SH,国泰上证科创板人工智能ETF,上证科创板人工智能,上证科创板人工智能指数收益率×100%,被动指数型,国泰基金管理有限公司,20251015,nan,L,0.5,0.1,5.1,Y,0,,,2026,0.1332,2026,0.1332,
588450.SH,招商上证科创板50成份增强策略ETF,上证科创板50成份,上证科创板50成份指数收益率×100%,增强指数型,招商基金管理有限公司,20240522,nan,L,0.5,0.1,1.33,Y,0,,,2026,0.1332,2026,0.1332,
512610.SH,嘉实中证医药卫生ETF,中证医药卫生,中证医药卫生指数×100%,被动指数型,嘉实基金管理有限公司,20140725,20221222,D,nan,nan,,Y,0,,,2014,0.1324,2022,0.0026,
159008.SZ,景顺长城中证全指证券公司ETF,中证全指证券公司,中证全指证券公司指数收益率×100%,被动指数型,景顺长城基金管理有限公司,20260428,nan,L,0.5,0.1,1.14,Y,0,,,2026,0.1321,2026,0.1321,
516580.SH,博时中证新能源ETF,中证新能源,中证新能源指数收益率×100%,被动指数型,博时基金管理有限公司,20210726,nan,L,0.5,0.1,0.84,Y,0,,,2021,0.1316,2026,0.0329,
159646.SZ,华泰柏瑞国证疫苗与生物科技ETF,国证疫苗与生物科技,国证疫苗与生物科技指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20220822,20240605,D,nan,nan,,Y,0,,,2022,0.1313,2024,0.0201,
159669.SZ,国泰国证绿色电力ETF,国证绿色电力,国证绿色电力指数收益率×100%,被动指数型,国泰基金管理有限公司,20230111,nan,L,0.5,0.1,2.23,Y,0,,,2023,0.1312,2026,0.0747,
159181.SZ,易方达国证石油天然气ETF,国证石油天然气,国证石油天然气指数收益率×100%,被动指数型,易方达基金管理有限公司,20260319,nan,L,0.15,0.05,1.17,Y,0,,,2026,0.1304,2026,0.1304,
526010.SH,汇添富中证港股通医疗主题ETF,中证港股通医疗主题,中证港股通医疗主题指数(港元)收益率×100%,被动指数型,汇添富基金管理股份有限公司,20260417,nan,L,0.5,0.1,0.38,Y,0,,,2026,0.1302,2026,0.1302,
159642.SZ,大成中证上海环交所碳中和ETF,中证上海环交所碳中和,中证上海环交所碳中和指数收益率×100%,被动指数型,大成基金管理有限公司,20220721,nan,L,0.5,0.1,0.21,Y,0,,,2022,0.1295,2026,0.0044,
589780.SH,富国上证科创板200ETF,上证科创板200,上证科创板200指数收益率×100%,被动指数型,富国基金管理有限公司,20250926,nan,L,0.15,0.05,0.86,Y,0,,,2025,0.129,2026,0.0479,
159071.SZ,华宝国证储能电池ETF,国证储能电池,国证储能电池指数收益率×100%,nan,华宝基金管理有限公司,20260618,nan,L,0.5,0.1,0.98,Y,0,,,2026,0.1284,2026,0.1284,
159576.SZ,广发深证100ETF,深证100,深证100指数收益率×100%,被动指数型,广发基金管理有限公司,20240103,nan,L,0.5,0.1,0.58,Y,0,,,2024,0.128,2026,0.0721,
159974.SZ,富国中证央企创新驱动ETF,中证央企创新驱动,中证央企创新驱动指数收益率×100%,被动指数型,富国基金管理有限公司,20191218,nan,L,0.15,0.05,0.73,Y,0,,,2023,0.1272,2026,0.016,
159123.SZ,嘉实中证光伏产业ETF,中证光伏产业,中证光伏产业指数收益率×100%,被动指数型,嘉实基金管理有限公司,20251127,nan,L,0.5,0.1,3.46,Y,0,,,2026,0.127,2026,0.127,
159549.SZ,天弘中证红利低波动100ETF,中证红利低波动100,中证红利低波动100指数收益率×100%,被动指数型,天弘基金管理有限公司,20231211,nan,L,0.5,0.1,56.78,Y,0,,,2026,0.1269,2026,0.1269,
